,Season,Crop,Temperature,humidity,soil moisture, area,Production
1325,Rabi       ,Groundnut,34.0,55.0,62.0,9100.0,15100.0
1326,Rabi       ,Horse-gram,35.0,50.0,59.0,1200.0,300.0
1327,Rabi       ,Jowar,25.0,55.0,55.0,100.0,100.0
1328,Rabi       ,Maize,36.0,35.0,45.0,1700.0,8600.0
1329,Rabi       ,Moong(Green Gram),37.0,40.0,46.0,2900.0,2100.0
1330,Rabi       ,Rice,36.0,41.0,50.0,134500.0,491200.0
1331,Rabi       ,Sesamum,37.0,42.0,55.0,1700.0,400.0
1332,Rabi       ,Urad,36.0,40.0,54.0,80300.0,61100.0
1333,Whole Year ,Sugarcane,34.0,45.0,52.0,17300.0,1852600.0
1334,Whole Year ,Tobacco,34.0,55.0,62.0,8000.0,15400.0
1335,Kharif     ,Cotton(lint),35.0,50.0,59.0,31696.0,52392.0
1336,Kharif     ,Groundnut,25.0,55.0,55.0,3674.0,3810.0
1337,Kharif     ,Maize,36.0,35.0,45.0,5147.0,14623.0
1338,Kharif     ,Masoor,37.0,40.0,46.0,10307.0,7978.0
1339,Kharif     ,Moong(Green Gram),36.0,41.0,50.0,24856.0,17648.0
1340,Kharif     ,Rice,37.0,42.0,55.0,278415.0,834490.0
1341,Kharif     ,Sesamum,36.0,40.0,54.0,2644.0,637.0
1342,Kharif     ,Urad,34.0,45.0,52.0,2957.0,1804.0
1343,Rabi       ,Gram,34.0,55.0,62.0,34.0,38.0
1344,Rabi       ,Groundnut,35.0,50.0,59.0,6809.0,13223.0
1345,Rabi       ,Horse-gram,25.0,55.0,55.0,586.0,213.0
1346,Rabi       ,Jowar,36.0,35.0,45.0,93.0,24.0
1347,Rabi       ,Maize,37.0,40.0,46.0,2301.0,11139.0
1348,Rabi       ,Moong(Green Gram),36.0,41.0,50.0,2381.0,979.0
1349,Rabi       ,Ragi,37.0,42.0,55.0,1.0,2.0
1350,Rabi       ,Rapeseed &Mustard,36.0,40.0,54.0,13.0,2.0
1351,Rabi       ,Rice,34.0,45.0,52.0,127888.0,457596.0
1352,Rabi       ,Safflower,34.0,55.0,62.0,12.0,3.0
1353,Rabi       ,Sesamum,35.0,50.0,59.0,320.0,74.0
1354,Rabi       ,Urad,25.0,55.0,55.0,82454.0,73054.0
1355,Whole Year ,Dry chillies,36.0,35.0,45.0,12985.0,38332.0
1356,Whole Year ,Onion,37.0,40.0,46.0,105.0,1735.0
1357,Whole Year ,Sugarcane,36.0,41.0,50.0,15572.0,1825668.0
1358,Whole Year ,Tobacco,37.0,42.0,55.0,3693.0,3711.0
1359,Kharif     ,Arhar/Tur,36.0,40.0,54.0,9762.0,6316.0
1360,Kharif     ,Bajra,34.0,45.0,52.0,1.0,1.0
1361,Kharif     ,Castor seed,34.0,55.0,62.0,14.0,4.0
1362,Kharif     ,Cotton(lint),35.0,50.0,59.0,29437.0,64069.0
1363,Kharif     ,Dry chillies,25.0,55.0,55.0,8952.0,30016.0
1364,Kharif     ,Groundnut,36.0,35.0,45.0,2979.0,2333.0
1365,Kharif     ,Jowar,37.0,40.0,46.0,2.0,1.0
1366,Kharif     ,Maize,36.0,41.0,50.0,7375.0,19205.0
1367,Kharif     ,Moong(Green Gram),37.0,42.0,55.0,25281.0,7003.0
1368,Kharif     ,Onion,36.0,40.0,54.0,11.0,154.0
1369,Kharif     ,Rice,34.0,45.0,52.0,281343.0,868787.0
1370,Kharif     ,Sesamum,34.0,55.0,62.0,3292.0,764.0
1371,Kharif     ,Sunflower,35.0,50.0,59.0,58.0,77.0
1372,Kharif     ,Urad,25.0,55.0,55.0,4526.0,267.0
1373,Rabi       ,Arhar/Tur,36.0,35.0,45.0,65.0,42.0
1374,Rabi       ,Dry chillies,37.0,40.0,46.0,1987.0,4099.0
1375,Rabi       ,Gram,36.0,41.0,50.0,4.0,10.0
1376,Rabi       ,Groundnut,37.0,42.0,55.0,5937.0,14065.0
1377,Rabi       ,Horse-gram,36.0,40.0,54.0,640.0,135.0
1378,Rabi       ,Jowar,34.0,45.0,52.0,65.0,27.0
1379,Rabi       ,Maize,34.0,55.0,62.0,3009.0,16200.0
1380,Rabi       ,Moong(Green Gram),35.0,50.0,59.0,2748.0,1333.0
1381,Rabi       ,Onion,25.0,55.0,55.0,51.0,897.0
1382,Rabi       ,Other  Rabi pulses,36.0,35.0,45.0,1.0,0.0
1383,Rabi       ,Rapeseed &Mustard,37.0,40.0,46.0,263.0,19.0
1384,Rabi       ,Rice,36.0,41.0,50.0,112917.0,408308.0
1385,Rabi       ,Sesamum,37.0,42.0,55.0,470.0,98.0
1386,Rabi       ,Urad,36.0,40.0,54.0,99735.0,107614.0
1387,Whole Year ,Arecanut,34.0,45.0,52.0,4.0,11.0
1388,Whole Year ,Banana,34.0,55.0,62.0,1363.0,26208.0
1389,Whole Year ,Cashewnut,35.0,50.0,59.0,824.0,180.0
1390,Whole Year ,Coconut ,25.0,55.0,55.0,1520.0,16273950.0
1391,Whole Year ,Dry ginger,36.0,35.0,45.0,15.0,28.0
1392,Whole Year ,Sugarcane,37.0,40.0,46.0,12658.0,1382481.0
1393,Whole Year ,Sweet potato,36.0,41.0,50.0,35.0,474.0
1394,Whole Year ,Tapioca,37.0,42.0,55.0,4.0,31.0
1395,Whole Year ,Tobacco,36.0,40.0,54.0,2669.0,7177.0
1396,Whole Year ,Turmeric,34.0,45.0,52.0,2713.0,12184.0
1397,Kharif     ,Arhar/Tur,34.0,55.0,62.0,7714.0,4922.0
1398,Kharif     ,Cotton(lint),35.0,50.0,59.0,35374.0,77615.0
1399,Kharif     ,Dry chillies,25.0,55.0,55.0,9791.0,34885.0
1400,Kharif     ,Groundnut,36.0,35.0,45.0,1720.0,1369.0
1401,Kharif     ,Jowar,37.0,40.0,46.0,123.0,70.0
1402,Kharif     ,Maize,36.0,41.0,50.0,4512.0,12061.0
1403,Kharif     ,Moong(Green Gram),37.0,42.0,55.0,18212.0,11656.0
1404,Kharif     ,Onion,36.0,40.0,54.0,10.0,139.0
1405,Kharif     ,Other Kharif pulses,34.0,45.0,52.0,389.0,232.0
1406,Kharif     ,Rice,34.0,55.0,62.0,245114.0,714507.0
1407,Kharif     ,Sesamum,35.0,50.0,59.0,1815.0,305.0
1408,Kharif     ,Sunflower,25.0,55.0,55.0,34.0,38.0
1409,Kharif     ,Urad,36.0,35.0,45.0,4446.0,1605.0
1410,Rabi       ,Arhar/Tur,37.0,40.0,46.0,80.0,51.0
1411,Rabi       ,Dry chillies,36.0,41.0,50.0,1417.0,2850.0
1412,Rabi       ,Gram,37.0,42.0,55.0,30.0,56.0
1413,Rabi       ,Groundnut,36.0,40.0,54.0,4757.0,10665.0
1414,Rabi       ,Horse-gram,34.0,45.0,52.0,617.0,334.0
1415,Rabi       ,Jowar,34.0,55.0,62.0,730.0,539.0
1416,Rabi       ,Maize,35.0,50.0,59.0,2707.0,17522.0
1417,Rabi       ,Moong(Green Gram),25.0,55.0,55.0,1947.0,648.0
1418,Rabi       ,Onion,36.0,35.0,45.0,59.0,933.0
1419,Rabi       ,Ragi,37.0,40.0,46.0,5.0,9.0
1420,Rabi       ,Rapeseed &Mustard,36.0,41.0,50.0,89.0,23.0
1421,Rabi       ,Rice,37.0,42.0,55.0,98472.0,358635.0
1422,Rabi       ,Sesamum,36.0,40.0,54.0,187.0,47.0
1423,Rabi       ,Urad,34.0,45.0,52.0,120196.0,114427.0
1424,Whole Year ,Arecanut,34.0,55.0,62.0,4.0,7.0
1425,Whole Year ,Banana,35.0,50.0,59.0,1556.0,3946.0
1426,Whole Year ,Cashewnut,25.0,55.0,55.0,803.0,220.0
1427,Whole Year ,Coconut ,36.0,35.0,45.0,1789.0,19782864.0
1428,Whole Year ,Coriander,37.0,40.0,46.0,25.0,19.0
1429,Whole Year ,Dry ginger,36.0,41.0,50.0,14.0,37.0
1430,Whole Year ,Sugarcane,37.0,42.0,55.0,10690.0,1112198.0
1431,Whole Year ,Sweet potato,36.0,40.0,54.0,12.0,160.0
1432,Whole Year ,Tapioca,34.0,45.0,52.0,7.0,58.0
1433,Whole Year ,Tobacco,34.0,55.0,62.0,3784.0,6551.0
1434,Whole Year ,Turmeric,35.0,50.0,59.0,2081.0,7976.0
1435,Kharif     ,Arhar/Tur,25.0,55.0,55.0,7425.0,3438.0
1436,Kharif     ,Castor seed,36.0,35.0,45.0,17.0,4.0
1437,Kharif     ,Cotton(lint),37.0,40.0,46.0,31367.0,57937.0
1438,Kharif     ,Dry chillies,36.0,41.0,50.0,12584.0,31573.0
1439,Kharif     ,Groundnut,37.0,42.0,55.0,985.0,977.0
1440,Kharif     ,Jowar,36.0,40.0,54.0,81.0,27.0
1441,Kharif     ,Maize,34.0,45.0,52.0,5834.0,5653.0
1442,Kharif     ,Moong(Green Gram),34.0,55.0,62.0,15051.0,5072.0
1443,Kharif     ,Onion,35.0,50.0,59.0,16.0,203.0
1444,Kharif     ,Rice,25.0,55.0,55.0,243910.0,761243.0
1445,Kharif     ,Sesamum,36.0,35.0,45.0,1395.0,134.0
1446,Kharif     ,Sunflower,37.0,40.0,46.0,21.0,23.0
1447,Kharif     ,Urad,36.0,41.0,50.0,4913.0,255.0
1448,Rabi       ,Arhar/Tur,37.0,42.0,55.0,126.0,58.0
1449,Rabi       ,Dry chillies,36.0,40.0,54.0,1000.0,1663.0
1450,Rabi       ,Gram,34.0,45.0,52.0,48.0,63.0
1451,Rabi       ,Groundnut,34.0,55.0,62.0,3447.0,6449.0
1452,Rabi       ,Horse-gram,35.0,50.0,59.0,404.0,149.0
1453,Rabi       ,Jowar,25.0,55.0,55.0,866.0,695.0
1454,Rabi       ,Maize,36.0,35.0,45.0,4186.0,29002.0
1455,Rabi       ,Moong(Green Gram),37.0,40.0,46.0,3956.0,3011.0
1456,Rabi       ,Onion,36.0,41.0,50.0,107.0,1347.0
1457,Rabi       ,other oilseeds,37.0,42.0,55.0,1458.0,1809.0
1458,Rabi       ,Rapeseed &Mustard,36.0,40.0,54.0,965.0,89.0
1459,Rabi       ,Rice,34.0,45.0,52.0,2185.0,5688.0
1460,Rabi       ,Sesamum,34.0,55.0,62.0,303.0,55.0
1461,Rabi       ,Urad,35.0,50.0,59.0,161327.0,145033.0
1462,Whole Year ,Arecanut,25.0,55.0,55.0,18.0,26.0
1463,Whole Year ,Banana,36.0,35.0,45.0,1346.0,20586.0
1464,Whole Year ,Beans & Mutter(Vegetable),37.0,40.0,46.0,182.0,922.0
1465,Whole Year ,Bhindi,36.0,41.0,50.0,656.0,5093.0
1466,Whole Year ,Bottle Gourd,37.0,42.0,55.0,135.0,0.0
1467,Whole Year ,Brinjal,36.0,40.0,54.0,906.0,11965.0
1468,Whole Year ,Cabbage,34.0,45.0,52.0,341.0,0.0
1469,Whole Year ,Cashewnut,34.0,55.0,62.0,478.0,59.0
1470,Whole Year ,Citrus Fruit,35.0,50.0,59.0,612.0,2718.0
1471,Whole Year ,Coconut ,25.0,55.0,55.0,1889.0,21255984.0
1472,Whole Year ,Coriander,36.0,35.0,45.0,14.0,8.0
1473,Whole Year ,Cucumber,37.0,40.0,46.0,681.0,0.0
1474,Whole Year ,Dry ginger,36.0,41.0,50.0,12.0,20.0
1475,Whole Year ,Mango,37.0,42.0,55.0,62800.0,234926.0
1476,Whole Year ,Orange,36.0,40.0,54.0,47.0,841.0
1477,Whole Year ,Other Fresh Fruits,34.0,45.0,52.0,396.0,1217.0
1478,Whole Year ,Other Vegetables,34.0,55.0,62.0,2364.0,0.0
1479,Whole Year ,Papaya,35.0,50.0,59.0,23.0,3000.0
1480,Whole Year ,Peas  (vegetable),25.0,55.0,55.0,3.0,0.0
1481,Whole Year ,Pome Fruit,36.0,35.0,45.0,986.0,8591.0
1482,Whole Year ,Sugarcane,37.0,40.0,46.0,15203.0,1535260.0
1483,Whole Year ,Sweet potato,36.0,41.0,50.0,12.0,130.0
1484,Whole Year ,Tapioca,37.0,42.0,55.0,2.0,12.0
1485,Whole Year ,Tobacco,36.0,40.0,54.0,3832.0,9414.0
1486,Whole Year ,Tomato,34.0,45.0,52.0,1322.0,9348.0
1487,Whole Year ,Turmeric,34.0,55.0,62.0,1711.0,8141.0
1488,Kharif     ,Arhar/Tur,35.0,50.0,59.0,9632.0,6357.0
1489,Kharif     ,Bajra,25.0,55.0,55.0,10.0,14.0
1490,Kharif     ,Castor seed,36.0,35.0,45.0,18.0,8.0
1491,Kharif     ,Cotton(lint),37.0,40.0,46.0,35436.0,104849.0
1492,Kharif     ,Dry chillies,36.0,41.0,50.0,11962.0,36939.0
1493,Kharif     ,Gram,37.0,42.0,55.0,2.0,4.0
1494,Kharif     ,Groundnut,36.0,40.0,54.0,1023.0,1112.0
1495,Kharif     ,Horse-gram,34.0,45.0,52.0,79.0,29.0
1496,Kharif     ,Jowar,34.0,55.0,62.0,147.0,435.0
1497,Kharif     ,Maize,35.0,50.0,59.0,6576.0,11284.0
1498,Kharif     ,Moong(Green Gram),25.0,55.0,55.0,21446.0,12803.0
1499,Kharif     ,Onion,36.0,35.0,45.0,7.0,102.0
1500,Kharif     ,Rice,37.0,40.0,46.0,222367.0,526565.0
1501,Kharif     ,Sesamum,36.0,41.0,50.0,3388.0,993.0
1502,Kharif     ,Sunflower,37.0,42.0,55.0,511.0,600.0
1503,Kharif     ,Urad,36.0,40.0,54.0,4314.0,2657.0
1504,Rabi       ,Dry chillies,34.0,45.0,52.0,1365.0,2882.0
1505,Rabi       ,Gram,34.0,55.0,62.0,153.0,274.0
1506,Rabi       ,Groundnut,35.0,50.0,59.0,6570.0,10959.0
1507,Rabi       ,Horse-gram,25.0,55.0,55.0,635.0,344.0
1508,Rabi       ,Jowar,36.0,35.0,45.0,1209.0,2271.0
1509,Rabi       ,Maize,37.0,40.0,46.0,5626.0,31506.0
1510,Rabi       ,Moong(Green Gram),36.0,41.0,50.0,27374.0,8732.0
1511,Rabi       ,Onion,37.0,42.0,55.0,85.0,935.0
1512,Rabi       ,Rapeseed &Mustard,34.0,45.0,52.0,347.0,86.0
1513,Rabi       ,Rice,34.0,55.0,62.0,7486.0,19359.0
1514,Rabi       ,Sesamum,35.0,50.0,59.0,1319.0,272.0
1515,Rabi       ,Urad,25.0,55.0,55.0,104579.0,41309.0
1516,Whole Year ,Arecanut,36.0,35.0,45.0,18.0,13.0
1517,Whole Year ,Banana,37.0,40.0,46.0,1249.0,15574.0
1518,Whole Year ,Beans & Mutter(Vegetable),36.0,41.0,50.0,290.0,1985.0
1519,Whole Year ,Bhindi,37.0,42.0,55.0,610.0,5673.0
1520,Whole Year ,Bottle Gourd,36.0,40.0,54.0,106.0,0.0
1521,Whole Year ,Brinjal,34.0,45.0,52.0,905.0,17203.0
1522,Whole Year ,Cabbage,34.0,55.0,62.0,288.0,0.0
1523,Whole Year ,Cashewnut,35.0,50.0,59.0,355.0,95.0
1524,Whole Year ,Citrus Fruit,25.0,55.0,55.0,646.0,3418.0
1525,Whole Year ,Coconut ,36.0,35.0,45.0,1726.0,20407920.0
1526,Whole Year ,Coriander,37.0,40.0,46.0,11.0,8.0
1527,Whole Year ,Cucumber,36.0,41.0,50.0,687.0,0.0
1528,Whole Year ,Dry ginger,37.0,42.0,55.0,13.0,37.0
1529,Whole Year ,Mango,36.0,40.0,54.0,62652.0,147294.0
1530,Whole Year ,Orange,34.0,45.0,52.0,49.0,743.0
1531,Whole Year ,Other Fresh Fruits,34.0,55.0,62.0,351.0,1453.0
1532,Whole Year ,Other Vegetables,35.0,50.0,59.0,2502.0,0.0
1533,Whole Year ,Papaya,25.0,55.0,55.0,18.0,1635.0
1534,Whole Year ,Pome Fruit,36.0,35.0,45.0,981.0,11741.0
1535,Whole Year ,Sugarcane,37.0,40.0,46.0,17524.0,1322046.0
1536,Whole Year ,Sweet potato,36.0,41.0,50.0,22.0,159.0
1537,Whole Year ,Tobacco,37.0,42.0,55.0,4136.0,7924.0
1538,Whole Year ,Tomato,36.0,40.0,54.0,1650.0,16110.0
1539,Whole Year ,Turmeric,34.0,45.0,52.0,1410.0,12243.0
1540,Kharif     ,Arhar/Tur,34.0,55.0,62.0,8614.0,4789.0
1541,Kharif     ,Cotton(lint),35.0,50.0,59.0,47915.0,137544.0
1542,Kharif     ,Dry chillies,25.0,55.0,55.0,9629.0,39344.0
1543,Kharif     ,Groundnut,36.0,35.0,45.0,2355.0,5676.0
1544,Kharif     ,Jowar,37.0,40.0,46.0,455.0,243.0
1545,Kharif     ,Maize,36.0,41.0,50.0,7788.0,35467.0
1546,Kharif     ,Moong(Green Gram),37.0,42.0,55.0,13165.0,7952.0
1547,Kharif     ,Onion,36.0,40.0,54.0,8.0,136.0
1548,Kharif     ,Rice,34.0,45.0,52.0,245306.0,804849.0
1549,Kharif     ,Sesamum,34.0,55.0,62.0,990.0,94.0
1550,Kharif     ,Soyabean,35.0,50.0,59.0,9.0,5.0
1551,Kharif     ,Sunflower,25.0,55.0,55.0,152.0,136.0
1552,Kharif     ,Urad,36.0,35.0,45.0,3107.0,1498.0
1553,Rabi       ,Arhar/Tur,37.0,40.0,46.0,12.0,7.0
1554,Rabi       ,Dry chillies,36.0,41.0,50.0,1702.0,4391.0
1555,Rabi       ,Gram,37.0,42.0,55.0,586.0,895.0
1556,Rabi       ,Groundnut,36.0,40.0,54.0,7305.0,16999.0
1557,Rabi       ,Horse-gram,34.0,45.0,52.0,558.0,226.0
1558,Rabi       ,Jowar,34.0,55.0,62.0,506.0,950.0
1559,Rabi       ,Maize,35.0,50.0,59.0,5607.0,45170.0
1560,Rabi       ,Moong(Green Gram),25.0,55.0,55.0,7759.0,4733.0
1561,Rabi       ,Onion,36.0,35.0,45.0,91.0,1594.0
1562,Rabi       ,Other  Rabi pulses,37.0,40.0,46.0,4.0,1.0
1563,Rabi       ,Rapeseed &Mustard,36.0,41.0,50.0,624.0,42.0
1564,Rabi       ,Rice,37.0,42.0,55.0,10017.0,31584.0
1565,Rabi       ,Sesamum,36.0,40.0,54.0,809.0,191.0
1566,Rabi       ,Sunflower,34.0,45.0,52.0,152.0,136.0
1567,Rabi       ,Urad,34.0,55.0,62.0,140587.0,119921.0
1568,Whole Year ,Banana,35.0,50.0,59.0,1543.0,19223.0
1569,Whole Year ,Cashewnut,25.0,55.0,55.0,337.0,72.0
1570,Whole Year ,Coconut ,36.0,35.0,45.0,1693.0,19892568.0
1571,Whole Year ,Coriander,37.0,40.0,46.0,14.0,9.0
1572,Whole Year ,Dry ginger,36.0,41.0,50.0,8.0,22.0
1573,Whole Year ,Sugarcane,37.0,42.0,55.0,18699.0,1884261.0
1574,Whole Year ,Sweet potato,36.0,40.0,54.0,16.0,146.0
1575,Whole Year ,Tobacco,34.0,45.0,52.0,5097.0,9589.0
1576,Whole Year ,Turmeric,34.0,55.0,62.0,1806.0,25065.0
1577,Kharif     ,Arhar/Tur,35.0,50.0,59.0,7158.0,3143.0
1578,Kharif     ,Cotton(lint),25.0,55.0,55.0,45825.0,88415.0
1579,Kharif     ,Dry chillies,36.0,35.0,45.0,4951.0,17215.0
1580,Kharif     ,Groundnut,37.0,40.0,46.0,2466.0,5766.0
1581,Kharif     ,Jowar,36.0,41.0,50.0,5.0,3.0
1582,Kharif     ,Maize,37.0,42.0,55.0,7483.0,37797.0
1583,Kharif     ,Moong(Green Gram),36.0,40.0,54.0,12334.0,9991.0
1584,Kharif     ,Onion,34.0,45.0,52.0,61.0,1144.0
1585,Kharif     ,Rice,34.0,55.0,62.0,254919.0,697203.0
1586,Kharif     ,Sesamum,35.0,50.0,59.0,801.0,135.0
1587,Kharif     ,Urad,25.0,55.0,55.0,3933.0,1353.0
1588,Rabi       ,Bajra,36.0,35.0,45.0,2.0,2.0
1589,Rabi       ,Dry chillies,37.0,40.0,46.0,1184.0,2579.0
1590,Rabi       ,Gram,36.0,41.0,50.0,44.0,84.0
1591,Rabi       ,Groundnut,37.0,42.0,55.0,4164.0,8053.0
1592,Rabi       ,Horse-gram,36.0,40.0,54.0,281.0,101.0
1593,Rabi       ,Jowar,34.0,45.0,52.0,170.0,496.0
1594,Rabi       ,Maize,34.0,55.0,62.0,5988.0,38162.0
1595,Rabi       ,Moong(Green Gram),35.0,50.0,59.0,2585.0,796.0
1596,Rabi       ,Onion,25.0,55.0,55.0,101.0,2017.0
1597,Rabi       ,Other  Rabi pulses,36.0,35.0,45.0,12.0,7.0
1598,Rabi       ,Rapeseed &Mustard,37.0,40.0,46.0,71.0,5.0
1599,Rabi       ,Rice,36.0,41.0,50.0,104332.0,409399.0
1600,Rabi       ,Sesamum,37.0,42.0,55.0,190.0,44.0
1601,Rabi       ,Urad,36.0,40.0,54.0,96531.0,80121.0
1602,Whole Year ,Banana,34.0,45.0,52.0,1601.0,27059.0
1603,Whole Year ,Cashewnut,34.0,55.0,62.0,307.0,82.0
1604,Whole Year ,Coconut ,35.0,50.0,59.0,1627.0,14192976.0
1605,Whole Year ,Coriander,25.0,55.0,55.0,3.0,2.0
1606,Whole Year ,Dry ginger,36.0,35.0,45.0,34.0,94.0
1607,Whole Year ,Sugarcane,37.0,40.0,46.0,21680.0,1810150.0
1608,Whole Year ,Sunflower,36.0,41.0,50.0,152.0,173.0
1609,Whole Year ,Tobacco,37.0,42.0,55.0,4747.0,10060.0
1610,Whole Year ,Turmeric,36.0,40.0,54.0,2504.0,19471.0
1611,Kharif     ,Arhar/Tur,34.0,45.0,52.0,6389.0,3750.0
1612,Kharif     ,Cotton(lint),34.0,55.0,62.0,31586.0,85282.0
1613,Kharif     ,Dry chillies,35.0,50.0,59.0,6470.0,28682.0
1614,Kharif     ,Groundnut,25.0,55.0,55.0,2238.0,4651.0
1615,Kharif     ,Jowar,36.0,35.0,45.0,227.0,169.0
1616,Kharif     ,Maize,37.0,40.0,46.0,4971.0,22504.0
1617,Kharif     ,Moong(Green Gram),36.0,41.0,50.0,11486.0,5605.0
1618,Kharif     ,Onion,37.0,42.0,55.0,52.0,872.0
1619,Kharif     ,Rice,36.0,40.0,54.0,251433.0,521221.0
1620,Kharif     ,Sesamum,34.0,45.0,52.0,442.0,113.0
1621,Kharif     ,Urad,34.0,55.0,62.0,4599.0,1651.0
1622,Rabi       ,Dry chillies,35.0,50.0,59.0,698.0,2085.0
1623,Rabi       ,Gram,25.0,55.0,55.0,321.0,612.0
1624,Rabi       ,Groundnut,36.0,35.0,45.0,4039.0,11079.0
1625,Rabi       ,Horse-gram,37.0,40.0,46.0,375.0,190.0
1626,Rabi       ,Jowar,36.0,41.0,50.0,643.0,1387.0
1627,Rabi       ,Maize,37.0,42.0,55.0,6131.0,57552.0
1628,Rabi       ,Moong(Green Gram),36.0,40.0,54.0,1719.0,1086.0
1629,Rabi       ,Onion,34.0,45.0,52.0,75.0,895.0
1630,Rabi       ,Rice,35.0,50.0,59.0,94862.0,355638.0
1631,Rabi       ,Sesamum,25.0,55.0,55.0,158.0,31.0
1632,Rabi       ,Urad,36.0,35.0,45.0,114076.0,121035.0
1633,Whole Year ,Banana,37.0,40.0,46.0,1509.0,29004.0
1634,Whole Year ,Cashewnut,36.0,41.0,50.0,307.0,81.0
1635,Whole Year ,Coconut ,37.0,42.0,55.0,1648.0,21220329.0
1636,Whole Year ,Coriander,36.0,40.0,54.0,40.0,22.0
1637,Whole Year ,Dry ginger,34.0,45.0,52.0,21.0,59.0
1638,Whole Year ,Sugarcane,34.0,55.0,62.0,21424.0,1958089.0
1639,Whole Year ,Sunflower,35.0,50.0,59.0,136.0,111.0
1640,Whole Year ,Tobacco,25.0,55.0,55.0,5196.0,11685.0
1641,Whole Year ,Turmeric,36.0,35.0,45.0,2011.0,16617.0
1642,Kharif     ,Arhar/Tur,37.0,40.0,46.0,4000.0,3000.0
1643,Kharif     ,Cotton(lint),36.0,41.0,50.0,35000.0,115000.0
1644,Kharif     ,Dry chillies,37.0,42.0,55.0,8000.0,29000.0
1645,Kharif     ,Groundnut,36.0,40.0,54.0,3000.0,6000.0
1646,Kharif     ,Maize,34.0,45.0,52.0,4000.0,23000.0
1647,Kharif     ,Moong(Green Gram),34.0,55.0,62.0,11000.0,7000.0
1648,Kharif     ,Rice,35.0,50.0,59.0,261000.0,944000.0
1649,Kharif     ,Urad,25.0,55.0,55.0,3000.0,2000.0
1650,Rabi       ,Dry chillies,36.0,35.0,45.0,1000.0,3000.0
1651,Rabi       ,Gram,37.0,40.0,46.0,1000.0,2000.0
1652,Rabi       ,Groundnut,36.0,41.0,50.0,6000.0,14000.0
1653,Rabi       ,Maize,37.0,42.0,55.0,13000.0,102000.0
1654,Rabi       ,Moong(Green Gram),36.0,40.0,54.0,2000.0,1000.0
1655,Rabi       ,Rice,34.0,45.0,52.0,94000.0,355000.0
1656,Rabi       ,Urad,34.0,55.0,62.0,122000.0,87000.0
1657,Whole Year ,Sugarcane,35.0,50.0,59.0,16000.0,1655000.0
1658,Whole Year ,Tobacco,25.0,55.0,55.0,5000.0,12000.0
1659,Kharif     ,Arhar/Tur,36.0,35.0,45.0,3461.0,2108.0
1660,Kharif     ,Cotton(lint),37.0,40.0,46.0,36669.0,131459.0
1661,Kharif     ,Dry chillies,36.0,41.0,50.0,7931.0,29186.0
1662,Kharif     ,Groundnut,37.0,42.0,55.0,4121.0,11848.0
1663,Kharif     ,Jowar,36.0,40.0,54.0,2.0,5.0
1664,Kharif     ,Maize,34.0,45.0,52.0,5070.0,25005.0
1665,Kharif     ,Moong(Green Gram),34.0,55.0,62.0,10365.0,2446.0
1666,Kharif     ,Onion,35.0,50.0,59.0,31.0,521.0
1667,Kharif     ,Rice,25.0,55.0,55.0,273878.0,959395.0
1668,Kharif     ,Sesamum,36.0,35.0,45.0,198.0,39.0
1669,Kharif     ,Urad,37.0,40.0,46.0,2581.0,836.0
1670,Rabi       ,Dry chillies,36.0,41.0,50.0,688.0,2429.0
1671,Rabi       ,Gram,37.0,42.0,55.0,931.0,1621.0
1672,Rabi       ,Groundnut,36.0,40.0,54.0,4048.0,8537.0
1673,Rabi       ,Horse-gram,34.0,45.0,52.0,224.0,84.0
1674,Rabi       ,Jowar,34.0,55.0,62.0,274.0,1293.0
1675,Rabi       ,Linseed,35.0,50.0,59.0,7.0,3.0
1676,Rabi       ,Maize,25.0,55.0,55.0,24249.0,205365.0
1677,Rabi       ,Moong(Green Gram),36.0,35.0,45.0,1375.0,811.0
1678,Rabi       ,Onion,37.0,40.0,46.0,60.0,578.0
1679,Rabi       ,Rice,37.0,42.0,55.0,120655.0,467900.0
1680,Rabi       ,Sesamum,36.0,40.0,54.0,407.0,73.0
1681,Rabi       ,Urad,34.0,45.0,52.0,90564.0,89206.0
1682,Whole Year ,Banana,34.0,55.0,62.0,1475.0,40328.0
1683,Whole Year ,Cashewnut,35.0,50.0,59.0,282.0,82.0
1684,Whole Year ,Coconut ,25.0,55.0,55.0,2129.0,19439434.0
1685,Whole Year ,Dry ginger,36.0,35.0,45.0,21.0,50.0
1686,Whole Year ,Sugarcane,37.0,40.0,46.0,11255.0,1073337.0
1687,Whole Year ,Sunflower,36.0,41.0,50.0,42.0,43.0
1688,Whole Year ,Tobacco,37.0,42.0,55.0,7145.0,19515.0
1689,Whole Year ,Turmeric,36.0,40.0,54.0,1884.0,20183.0
1690,Kharif     ,Arhar/Tur,34.0,45.0,52.0,3073.0,2222.0
1691,Kharif     ,Bajra,34.0,55.0,62.0,1.0,2.0
1692,Kharif     ,Cotton(lint),35.0,50.0,59.0,46902.0,140706.0
1693,Kharif     ,Dry chillies,25.0,55.0,55.0,9512.0,27813.0
1694,Kharif     ,Groundnut,36.0,35.0,45.0,2630.0,6117.0
1695,Kharif     ,Jowar,37.0,40.0,46.0,585.0,690.0
1696,Kharif     ,Maize,36.0,41.0,50.0,3552.0,16339.0
1697,Kharif     ,Moong(Green Gram),37.0,42.0,55.0,9092.0,1182.0
